filename,emotion,sc_band00_mean,sc_band01_mean,sc_band02_mean,sc_band03_mean,sc_band04_mean,sc_band05_mean,sc_band06_mean,sc_band00_std,sc_band01_std,sc_band02_std,sc_band03_std,sc_band04_std,sc_band05_std,sc_band06_std,lfcc01_mean,lfcc02_mean,lfcc03_mean,lfcc04_mean,lfcc05_mean,lfcc06_mean,lfcc07_mean,lfcc08_mean,lfcc09_mean,lfcc10_mean,lfcc11_mean,lfcc12_mean,lfcc13_mean,lfcc01_std,lfcc02_std,lfcc03_std,lfcc04_std,lfcc05_std,lfcc06_std,lfcc07_std,lfcc08_std,lfcc09_std,lfcc10_std,lfcc11_std,lfcc12_std,lfcc13_std
c32_i1_e1_s1.wav,Happy,21.84110578662022,15.69337647036339,18.4675593008742,16.850087734756805,16.92454769866719,18.307043477581423,21.83749700552783,6.553765803149474,4.435046579162046,4.100442313094398,2.7449212592035046,4.060757703871214,5.454159651309578,7.860502953867908,-11910.3330078125,1415.9163818359375,428.9114685058594,437.981689453125,103.84637451171875,58.8203010559082,-51.88694763183594,-121.18348693847656,88.29048156738281,77.85855102539062,38.65560531616211,-10.075143814086914,-56.50511169433594,3990.19482421875,798.9202270507812,529.7944946289062,461.8223876953125,197.3258056640625,203.0607452392578,251.13710021972656,322.5238037109375,203.43338012695312,196.57423400878906,148.3448944091797,140.15335083007812,118.72880554199219
c32_i1_e1_s10.wav,Happy,22.596934320015993,15.168896279998389,19.000826023291363,17.791654587906454,17.2666835241762,18.6736307182611,22.60765905759172,6.878309149159866,4.182950655906807,5.4790023629262095,3.3194890148036107,4.415903233761435,5.869696715219886,9.093968123673106,-11311.591796875,1098.341064453125,481.4662780761719,667.9305419921875,248.93284606933594,-24.803613662719727,-177.00721740722656,-91.42269134521484,46.28666687011719,-21.289011001586914,27.27665138244629,65.49090576171875,-107.95733642578125,4089.925537109375,676.535400390625,361.9721984863281,643.74755859375,236.1124267578125,276.5005187988281,358.9189758300781,297.0914001464844,192.68890380859375,225.7653350830078,142.75390625,134.60366821289062,161.99205017089844
c32_i1_e1_s2.wav,Happy,22.73972387534056,14.773310172902693,18.03568458645955,18.13989509103192,16.69794702423637,17.22794233385442,20.162638378633943,7.213258784494022,4.127878963671552,4.395093308634796,3.2250836581515965,4.085254283777235,4.473107943423398,7.13514089170925,-12161.0595703125,1293.9072265625,502.1460876464844,508.2498474121094,170.4047088623047,31.036788940429688,-121.83377838134766,17.972572326660156,30.829988479614258,20.608064651489258,78.39051818847656,62.90182876586914,-122.86479949951172,3849.05322265625,830.4314575195312,237.2159881591797,525.5674438476562,205.559814453125,238.1315460205078,345.7622375488281,194.0852813720703,177.89398193359375,194.9598388671875,121.85840606689453,120.40939331054688,157.73086547851562
c32_i1_e1_s3.wav,Happy,23.363418285822437,15.2813478775447,18.566342401145224,17.856864484303472,17.533523216775112,18.595976606408602,22.409599088452644,7.785047955102777,3.6142486009431667,4.901628845733422,2.9713236762558495,3.968615813326526,4.880416910379448,7.763515881815676,-11804.05859375,1233.692626953125,498.40625,521.8295288085938,205.02056884765625,115.1645278930664,-119.47994995117188,-80.4219970703125,93.0340805053711,64.825439453125,-62.83390426635742,65.85360717773438,-72.78654479980469,3453.546142578125,780.2222900390625,509.19366455078125,354.7757873535156,202.62974548339844,289.70208740234375,287.2535705566406,310.41815185546875,217.1475372314453,203.5150909423828,158.5941925048828,157.3134765625,110.93508911132812
c32_i1_e1_s4.wav,Happy,23.193853276857247,16.15717518411384,18.62204942184044,18.20002594555619,17.5703058216607,17.98924483868729,21.553327994526366,6.9758103856288605,4.835364456317663,5.560563138727077,3.061731049083851,3.916269485792341,4.365053873800625,7.425203694572385,-12081.216796875,1262.5765380859375,509.60943603515625,555.1788940429688,250.27842712402344,127.26997375488281,-37.274322509765625,-42.63684844970703,66.97859954833984,51.1094970703125,-48.41221618652344,35.23578643798828,-24.485279083251953,3757.02490234375,762.1743774414062,367.5688171386719,437.35546875,178.47557067871094,283.35296630859375,255.51438903808594,277.29583740234375,229.30641174316406,228.47598266601562,175.1575927734375,149.3574981689453,136.1507568359375
c32_i1_e1_s5.wav,Happy,22.042456557713137,14.86768204595537,18.680463979258395,18.068318363687833,17.053988532585844,17.906316688942255,20.633687470708654,6.781203054564449,4.208290110957783,4.857893561433286,2.955679608697705,4.141172714391696,4.63207374328198,7.6647788099289045,-12687.9931640625,1188.326904296875,598.0477905273438,617.1331787109375,251.07760620117188,34.03465270996094,-113.33589172363281,-12.840874671936035,71.7932357788086,36.75575637817383,-15.766325950622559,24.392169952392578,-121.3340072631836,3588.091064453125,586.2239379882812,389.0940856933594,521.3806762695312,172.3637237548828,309.67803955078125,261.6122741699219,250.35585021972656,234.8837127685547,207.3143310546875,155.6070098876953,141.49855041503906,184.3297882080078
c32_i1_e1_s6.wav,Happy,22.56707528092316,16.3915512475223,19.397740886448336,17.22984123295326,17.311403309107515,18.226171857760036,20.965362983069724,7.032863644894403,4.328326829402613,4.65252185502869,2.640282247440099,4.175794636948484,4.806846660419243,7.841425244396535,-11898.8193359375,1125.2392578125,455.9490661621094,594.9124145507812,267.7036437988281,59.4866943359375,-71.70799255371094,-41.43306350708008,79.58482360839844,-2.2641379833221436,-11.058394432067871,67.06243133544922,-74.61315155029297,3732.000244140625,768.9635009765625,324.7806396484375,539.31884765625,233.47140502929688,249.13601684570312,299.7577819824219,279.81988525390625,178.49566650390625,218.9649658203125,112.22567749023438,113.02274322509766,105.4298095703125
c32_i1_e1_s7.wav,Happy,23.699935959860195,16.76554878133091,19.822212634005517,17.994937630958855,16.951135415742797,17.605455246861627,21.55743406017473,6.397913285221611,4.9944874779679065,5.647330640289134,3.4589497785042322,3.6877356568295685,4.611471758514923,7.953456098382088,-11873.7041015625,1270.754638671875,573.6543579101562,622.917724609375,285.4925537109375,16.011476516723633,-2.772238254547119,-16.053083419799805,24.510290145874023,3.614210605621338,-56.54825210571289,-5.220447063446045,8.475495338439941,3511.715087890625,741.51953125,394.0613098144531,513.8589477539062,203.42941284179688,300.61822509765625,232.5898895263672,252.89431762695312,194.30880737304688,206.48341369628906,157.03134155273438,111.22596740722656,123.31453704833984
c32_i1_e1_s8.wav,Happy,23.229907137862106,16.055798263092687,19.52983586604098,17.88313958270616,17.11858727939723,18.205511652237103,21.890608445791806,7.563424942091057,4.865136982822991,5.638002615608349,2.7109704097650127,4.23784766832781,4.995393133217087,8.01457424492077,-11565.556640625,1176.9730224609375,467.875244140625,614.5494384765625,238.4364471435547,17.371883392333984,-137.32852172851562,-28.442495346069336,82.3545150756836,-37.347007751464844,1.1436516046524048,45.68539810180664,-122.0281753540039,3985.2275390625,682.3928833007812,394.7899475097656,585.878662109375,183.93373107910156,249.86691284179688,310.4732971191406,237.31837463378906,194.48582458496094,245.60765075683594,122.93061828613281,117.16939544677734,146.43727111816406
c32_i1_e1_s9.wav,Happy,22.588500432631896,15.393883118595886,18.919655942382352,17.232584568508585,16.329382553266075,17.888116482009334,21.573163397484844,6.6887041524972,4.077832501825932,5.314572214204115,3.0955804171600394,3.3427097844096947,5.310807818447963,9.043863242429813,-11857.04296875,1094.132080078125,473.1769104003906,572.4099731445312,225.38079833984375,16.221712112426758,-97.41959381103516,-38.99764633178711,65.48968505859375,-37.376888275146484,-2.1459500789642334,59.14344787597656,-129.55447387695312,4263.31494140625,665.7117919921875,353.8866271972656,544.848876953125,218.37445068359375,250.4236602783203,332.318115234375,244.71298217773438,121.24967956542969,251.4261932373047,132.73965454101562,135.58712768554688,154.4629364013672
c33_i1_e1_s1.wav,Happy,22.640134654412932,16.32253105968348,19.31524527664288,16.584791052869576,18.14403634687453,18.562369720539483,25.854747782618436,6.893262698939643,5.341680418921777,6.3510456013551675,3.810767962557566,4.794503789392642,4.78225477091722,9.388331549874444,-7878.71484375,1201.99072265625,115.44583892822266,151.4605712890625,-94.78121185302734,27.776458740234375,-140.41383361816406,-119.11478424072266,-126.94078826904297,-105.87442779541016,-91.79505157470703,-106.9631118774414,-27.830184936523438,3788.518798828125,990.2002563476562,714.1986694335938,627.7714233398438,349.07879638671875,255.15614318847656,260.3138732910156,251.97262573242188,228.06300354003906,208.05189514160156,172.53269958496094,216.66024780273438,177.03765869140625
c33_i1_e1_s10.wav,Happy,23.940800508581468,15.483041462258923,19.71843044950747,16.417340356364853,18.88568730596133,19.18084654565328,23.831498205738473,7.116110643838078,5.386990463711849,7.055643218438413,4.164467405649419,5.105192809318939,5.443162978517872,8.107828856099465,-9488.4384765625,965.0042724609375,227.04327392578125,668.1473388671875,39.892269134521484,13.350035667419434,-174.2785186767578,-187.80287170410156,-79.91475677490234,84.44255828857422,34.7546501159668,-101.06099700927734,57.09225845336914,4186.29541015625,734.8901977539062,585.6346435546875,611.1143188476562,327.97369384765625,301.050048828125,355.5448303222656,370.39202880859375,297.2408752441406,150.4165496826172,202.6197052001953,250.79049682617188,145.2797393798828
c33_i1_e1_s2.wav,Happy,21.597363601353585,15.526116882971253,18.621929536250722,15.304199345734446,17.77160141961375,18.091266535208895,24.03123378059611,7.90632251335865,4.933459917444238,6.0332873222656405,3.6250201540583675,4.022793104904219,4.796296917906513,7.398823410858598,-10023.9892578125,929.0778198242188,86.21167755126953,415.25408935546875,28.468507766723633,-31.70729637145996,-155.9912109375,-94.55692291259766,-169.20791625976562,-44.009979248046875,26.34476089477539,-95.20307922363281,13.74598217010498,4057.655029296875,851.289306640625,585.4188232421875,546.7919311523438,312.3204040527344,310.22900390625,291.0173034667969,314.8622741699219,289.17584228515625,176.77503967285156,164.12913513183594,240.28453063964844,137.19442749023438
c33_i1_e1_s3.wav,Happy,22.519711377914238,15.973988613592455,18.75270206608237,16.575988257905276,18.76803303422187,19.330152552553137,24.571049920857202,6.487931898363824,5.692963459103199,6.642970298568733,4.744793182970181,4.9587350832454895,5.444149518279892,9.029175793304958,-9668.7451171875,991.3732299804688,151.28038024902344,445.9373474121094,20.68293571472168,-63.974998474121094,-173.87257385253906,-146.35545349121094,-59.31193923950195,-62.61677932739258,-33.20853042602539,-31.486162185668945,49.34673309326172,4077.28759765625,859.951416015625,641.637939453125,466.1444091796875,293.97149658203125,377.9201354980469,315.5926818847656,281.9347229003906,271.0991516113281,169.90037536621094,206.9357452392578,186.08209228515625,141.1587677001953
c33_i1_e1_s4.wav,Happy,22.110126805603617,16.507503663880698,19.297204220269116,16.144053520124327,18.13235338431556,18.193521136610403,23.24645617493374,6.873072915276919,5.3194708913506945,6.320491052315226,4.721174750091347,4.754869894479418,4.666050485951937,8.281173345140713,-9714.6376953125,952.1178588867188,177.7611083984375,419.7529296875,13.739753723144531,-58.052303314208984,-125.8142318725586,-155.683837890625,-115.43685913085938,-39.483951568603516,-63.56507873535156,-23.14362907409668,39.038108825683594,3648.133544921875,856.6469116210938,628.7342529296875,523.9369506835938,297.7068786621094,313.8648681640625,275.5254211425781,299.6567077636719,260.7674865722656,159.3702850341797,215.22535705566406,168.8026123046875,155.4188232421875
c33_i1_e1_s5.wav,Happy,22.435853818039934,16.213519765018834,20.18840330364818,15.979541988372894,18.160877553314318,19.292788466253597,24.72173260113884,6.2231953407861695,4.674492287553433,6.793287738281857,3.610015170287473,4.04221701235394,5.487733408471054,8.877141289371336,-9194.9072265625,902.3921508789062,155.32260131835938,580.1038818359375,49.21112823486328,-107.59225463867188,-240.54685974121094,-97.8415756225586,-151.57745361328125,13.22160530090332,-10.617372512817383,-70.81547546386719,6.5490403175354,4538.2822265625,614.5432739257812,758.0509643554688,623.93701171875,414.0845031738281,428.6084289550781,401.2400207519531,253.1409912109375,273.0626525878906,166.0840606689453,274.244384765625,219.20797729492188,157.25778198242188
c33_i1_e1_s6.wav,Happy,20.58944427942622,16.100756512370204,17.9002622168676,16.159599091042328,18.4376130297965,18.44081765880638,22.814460693913393,7.406752584605232,6.039538412266859,5.915033791714461,4.234063856813053,4.709255674906687,4.995034254391739,8.187176875309202,-10061.7578125,904.0172119140625,254.62791442871094,439.0158386230469,17.962770462036133,7.630383014678955,-180.09951782226562,-178.04483032226562,-119.96935272216797,-17.076868057250977,-79.5155258178711,-60.05082702636719,-30.475128173828125,3850.723388671875,970.725830078125,649.4526977539062,523.8873901367188,295.3445129394531,293.7082214355469,363.6044006347656,305.1058044433594,280.0008850097656,192.98695373535156,200.98748779296875,163.5548858642578,125.16730499267578
c33_i1_e1_s7.wav,Happy,19.133982549861624,17.608309419940387,20.685821481199625,17.621421355474418,19.08404388913494,20.82829963246907,26.59768806680924,5.826943552726113,5.944331201926514,6.471590767711943,4.95947814228859,4.4773040852147075,6.255376625245561,9.721690653339552,-8922.76171875,916.8006591796875,40.138309478759766,480.9942626953125,134.58782958984375,-142.06080627441406,-253.5179443359375,-233.32456970214844,-95.32431030273438,-65.44105529785156,16.8836612701416,-64.51055145263672,-8.691305160522461,4015.203857421875,805.7714233398438,594.23388671875,541.0283813476562,310.32513427734375,411.9408264160156,311.8758239746094,355.58758544921875,272.50177001953125,197.12892150878906,243.01870727539062,260.2987976074219,171.03997802734375
c33_i1_e1_s8.wav,Happy,21.850133923994694,17.0556575245202,20.272576379264414,17.069701368354572,18.325165006600034,19.052385869670722,24.755362345849143,6.602020614407109,6.566246266342773,7.5211492927834875,4.668210979266915,5.124458700669266,6.268579413950977,9.630615449695467,-9529.744140625,734.8135375976562,78.46503448486328,556.75341796875,152.28770446777344,-152.75782775878906,-107.94026184082031,-171.86453247070312,-124.63172912597656,12.677902221679688,-1.661794900894165,-103.75494384765625,43.30934143066406,3921.21240234375,701.476806640625,584.462890625,550.4134521484375,288.6955871582031,407.6283264160156,275.58428955078125,339.88690185546875,294.7557067871094,179.53439331054688,204.33056640625,213.35508728027344,189.20526123046875
c33_i1_e1_s9.wav,Happy,22.110336083715254,15.464288955702273,17.58596138212575,17.84574906039349,17.94503480805405,18.09987129519624,23.018360778788335,5.686720527082305,6.1222015617691,6.514558623166686,4.66411597702518,5.414528868491745,5.471793232714434,9.028582217624402,-10483.533203125,816.2276000976562,187.0166015625,371.62896728515625,111.03717803955078,-66.9078369140625,-128.49647521972656,-114.95446014404297,20.873695373535156,44.15849304199219,-31.30544662475586,-1.9635307788848877,103.22187042236328,3848.987060546875,837.32568359375,575.2471313476562,395.95306396484375,251.2678985595703,331.76153564453125,353.0164489746094,328.6497802734375,213.83572387695312,144.2921905517578,192.9275360107422,221.38006591796875,141.9549560546875
c34_i1_e1_s1.wav,Happy,22.422385263954762,17.3869071822902,18.464676853170175,17.864887036040244,17.904931500080046,19.27206473995958,22.1670579613061,6.092652610950901,5.144896501966491,5.7374878960343745,4.477497764365386,4.702429457018473,5.012252804109369,5.7733509276829365,-9986.4599609375,1713.3553466796875,431.8642883300781,559.2800903320312,-71.68742370605469,81.86600494384766,-198.31619262695312,168.05735778808594,30.33182144165039,-2.047229051589966,195.7130584716797,-44.71460723876953,-34.52727508544922,3240.297607421875,610.341796875,475.4538879394531,379.172607421875,292.80889892578125,232.64605712890625,400.78143310546875,203.13356018066406,177.38197326660156,222.9278564453125,182.9923095703125,168.33975219726562,140.4838409423828
c34_i1_e1_s10.wav,Happy,24.331380818082618,16.737055444609357,19.658417269074373,18.06251740762918,19.801542248570037,20.224212744165637,21.61952859209997,6.404707756156365,4.257293325780895,6.019535615839619,3.7373364673508673,4.569205893537711,4.920945768486308,5.125588743583601,-9432.7001953125,1597.7950439453125,511.1719970703125,711.8890991210938,-144.7719268798828,24.331880569458008,-270.7133483886719,65.50071716308594,-15.712156295776367,-70.8436050415039,121.42963409423828,-70.3350601196289,-31.842227935791016,2880.13818359375,617.0734252929688,472.25958251953125,552.6994018554688,392.8759460449219,244.42556762695312,384.5741882324219,236.68228149414062,247.8608856201172,197.6328887939453,193.29124450683594,155.6193389892578,155.5321807861328
c34_i1_e1_s2.wav,Happy,22.213895081376798,16.802438301089488,18.840590008503117,17.77200112720598,17.706878716358496,19.0857802665473,20.979852928515296,5.64674497776578,4.939745381223294,5.592126978979156,3.2555696878947216,4.349011445948202,4.921616092346727,4.446761208163897,-10716.7734375,1907.3084716796875,484.5999755859375,512.7322387695312,-115.2952651977539,110.28640747070312,-67.23289489746094,102.91789245605469,-7.138418674468994,24.570419311523438,129.85385131835938,-73.00480651855469,-18.732351303100586,3092.424072265625,651.3629760742188,385.453125,480.3801574707031,365.0260009765625,200.39096069335938,294.73602294921875,219.20436096191406,230.55416870117188,200.05825805664062,159.3827362060547,176.06927490234375,124.32093048095703
c34_i1_e1_s3.wav,Happy,22.668087274755297,16.623283382883812,18.647983371904743,17.135042266402873,17.311897207583318,19.230897587710505,20.05158837590102,5.274531934800206,4.040251925225013,6.00419045686246,2.8639545104203807,3.506958268438325,4.604724587061388,4.584531095043469,-10854.728515625,1760.821044921875,500.38995361328125,558.450439453125,-54.88808822631836,114.96187591552734,-157.658935546875,129.03350830078125,47.35795593261719,-13.210517883300781,138.89785766601562,-37.77205276489258,35.22391128540039,2948.0126953125,597.1119384765625,549.039306640625,411.48333740234375,327.8766174316406,153.60427856445312,349.1622314453125,170.54205322265625,214.76417541503906,185.60955810546875,141.74600219726562,141.8127899169922,115.71369171142578
c34_i1_e1_s4.wav,Happy,21.800937435921,16.906991653486966,18.92780115998577,17.00713822816218,17.734747218748826,20.06853116608431,20.714176750672223,5.936135438592194,4.008502219062568,6.260112305837952,2.8702320511638897,4.070798474784982,5.747698679030604,5.2590596177624915,-9875.68359375,1208.9947509765625,508.94305419921875,601.92431640625,-1.7244656085968018,80.98023986816406,-94.38555145263672,78.68396759033203,54.24272918701172,-9.607333183288574,178.1977996826172,-20.017797470092773,4.597742557525635,2612.954833984375,772.4698486328125,436.24407958984375,419.3966979980469,337.38861083984375,181.73147583007812,313.7823486328125,157.32598876953125,199.9707489013672,207.04385375976562,177.3904266357422,141.28729248046875,90.48682403564453
c34_i1_e1_s5.wav,Happy,22.70400292992019,17.773581840607815,19.004938836112398,17.64323653384841,18.28970606195921,19.699895900177154,20.51132294817601,5.7383724357596035,3.7640466892335986,5.396421220392629,3.2709935312504665,4.039693852459087,5.307562378977456,5.085534174503226,-10608.248046875,1750.8602294921875,437.0061950683594,725.3746948242188,-57.7157096862793,11.491841316223145,-120.8902587890625,154.5941162109375,-25.14120101928711,8.010071754455566,124.0218276977539,-56.886810302734375,48.510284423828125,3443.882080078125,519.4735107421875,587.7369995117188,476.4062805175781,316.9714660644531,221.66748046875,294.73406982421875,184.53952026367188,274.0870666503906,133.79702758789062,161.70484924316406,172.6714324951172,160.02420043945312
c34_i1_e1_s6.wav,Happy,21.90038423507461,17.63863574781197,18.858715472240707,18.37747806373353,18.445765634456826,19.97658446193045,20.323756719879853,5.984799035385074,4.936016140588865,6.929321731660608,4.159219941835781,4.162489750536031,5.07735958255001,5.808449980105602,-10245.1357421875,1678.6881103515625,530.3934326171875,624.0637817382812,-133.89398193359375,102.28173828125,-120.72343444824219,100.4620361328125,0.2063741683959961,-36.512638092041016,132.25421142578125,-95.36801147460938,15.145188331604004,3140.521484375,757.8331298828125,435.0293273925781,528.559326171875,385.35125732421875,212.2615509033203,329.8661193847656,226.2041473388672,225.72039794921875,220.79661560058594,153.47190856933594,164.7267608642578,137.6072998046875
c34_i1_e1_s7.wav,Happy,23.031398174923115,17.50455725355351,19.60434352657234,17.736526963583284,17.63505623896261,20.379258513253042,21.002204834913055,5.869557367825954,4.081059438254608,6.716201421076787,3.414288891187943,4.127583261920539,5.441985306054497,5.3912158189787265,-10341.5341796875,1719.2857666015625,669.4898681640625,653.9212646484375,-100.45441436767578,101.94698333740234,-235.83221435546875,58.48408126831055,-0.6686325669288635,-109.70835876464844,158.29222106933594,-25.781705856323242,-23.663917541503906,3080.796630859375,718.5931396484375,484.3209533691406,418.7558288574219,419.2601623535156,202.3496856689453,379.0203552246094,164.99720764160156,205.1177978515625,186.21798706054688,199.66094970703125,155.359619140625,162.23770141601562
