filename,emotion,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean,mfcc06_mean,mfcc07_mean,mfcc08_mean,mfcc09_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc01_std,mfcc02_std,mfcc03_std,mfcc04_std,mfcc05_std,mfcc06_std,mfcc07_std,mfcc08_std,mfcc09_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std
c32_i1_e1_s1.wav,Happy,-526.3673706054688,88.4947738647461,26.80696678161621,27.373855590820312,6.490398406982422,3.6762688159942627,-3.242934226989746,-7.573967933654785,5.518155097961426,4.866159439086914,2.415975332260132,-0.6296964883804321,-3.531569480895996,176.34336853027344,49.93251419067383,33.11215591430664,28.86389923095703,12.332862854003906,12.691296577453613,15.69606876373291,20.157737731933594,12.71458625793457,12.285889625549316,9.27155590057373,8.759584426879883,7.420550346374512
c32_i1_e1_s10.wav,Happy,-499.90643310546875,68.64631652832031,30.091642379760742,41.74565887451172,15.558302879333496,-1.550225853919983,-11.06295108795166,-5.713918209075928,2.892916679382324,-1.3305631875991821,1.704790711402893,4.093181610107422,-6.747333526611328,180.75086975097656,42.28346252441406,22.623262405395508,40.234222412109375,14.757026672363281,17.281282424926758,22.432435989379883,18.568212509155273,12.04305648803711,14.110333442687988,8.922119140625,8.412729263305664,10.124503135681152
c32_i1_e1_s2.wav,Happy,-537.447998046875,80.86920166015625,31.384130477905273,31.765615463256836,10.650294303894043,1.9397993087768555,-7.6146111488342285,1.1232857704162598,1.9268742799758911,1.2880040407180786,4.899407386779785,3.9313642978668213,-7.679049968719482,170.10572814941406,51.9019660949707,14.82599925994873,32.847965240478516,12.847488403320312,14.883221626281738,21.610139846801758,12.130330085754395,11.11837387084961,12.184989929199219,7.616150379180908,7.52558708190918,9.858179092407227
c32_i1_e1_s3.wav,Happy,-521.6705932617188,77.10578918457031,31.150390625,32.61434555053711,12.813785552978516,7.19778299331665,-7.467496871948242,-5.026374816894531,5.814630031585693,4.0515899658203125,-3.927119016647339,4.115850448608398,-4.549159049987793,152.62661743164062,48.763893127441406,31.824604034423828,22.173486709594727,12.664359092712402,18.106380462646484,17.95334815979004,19.401134490966797,13.571721076965332,12.719693183898926,9.912137031555176,9.83209228515625,6.933443069458008
c32_i1_e1_s4.wav,Happy,-533.91943359375,78.9110336303711,31.850589752197266,34.69868087768555,15.642401695251465,7.954373359680176,-2.3296451568603516,-2.6648030281066895,4.18616247177124,3.1943435668945312,-3.025763511657715,2.2022366523742676,-1.530329942703247,166.03860473632812,47.63589859008789,22.973051071166992,27.334716796875,11.154723167419434,17.70956039428711,15.969649314880371,17.330989837646484,14.331650733947754,14.279748916625977,10.947349548339844,9.334843635559082,8.509422302246094
c32_i1_e1_s5.wav,Happy,-560.7353515625,74.27043151855469,37.377986907958984,38.570823669433594,15.692350387573242,2.1271657943725586,-7.083493232727051,-0.8025546669960022,4.487077236175537,2.2972347736358643,-0.9853953719139099,1.5245106220245361,-7.583375453948975,158.57272338867188,36.63899612426758,24.31838035583496,32.5862922668457,10.772732734680176,19.354877471923828,16.350767135620117,15.64724063873291,14.680232048034668,12.957145690917969,9.725438117980957,8.843659400939941,11.520611763000488
c32_i1_e1_s6.wav,Happy,-525.8585205078125,70.32745361328125,28.496816635131836,37.18202590942383,16.731477737426758,3.7179183959960938,-4.481749534606934,-2.589566469192505,4.974051475524902,-0.14150862395763397,-0.6911496520042419,4.191401958465576,-4.6633219718933105,164.9326629638672,48.060218811035156,20.298789978027344,33.707427978515625,14.591962814331055,15.571001052856445,18.734861373901367,17.48874282836914,11.15597915649414,13.685310363769531,7.014104843139648,7.0639214515686035,6.589363098144531
c32_i1_e1_s7.wav,Happy,-524.7485961914062,79.42216491699219,35.853397369384766,38.93235778808594,17.843284606933594,1.000717282295227,-0.17326489090919495,-1.0033177137374878,1.5318931341171265,0.22588816285133362,-3.5342657566070557,-0.3262779414653778,0.5297184586524963,155.1973419189453,46.344970703125,24.62883186340332,32.11618423461914,12.714338302612305,18.788639068603516,14.53686809539795,15.80589485168457,12.14430046081543,12.905213356018066,9.814458847045898,6.95162296295166,7.70715856552124
c32_i1_e1_s8.wav,Happy,-511.13018798828125,73.5608139038086,29.242202758789062,38.409339904785156,14.902277946472168,1.085742712020874,-8.583032608032227,-1.7776559591293335,5.147157192230225,-2.3341879844665527,0.0714782252907753,2.855337381362915,-7.626760959625244,176.12384033203125,42.64955520629883,24.67437171936035,36.61741638183594,11.495858192443848,15.616682052612305,19.40458106994629,14.832398414611816,12.155364036560059,15.350478172302246,7.683163642883301,7.323087215423584,9.152329444885254
c32_i1_e1_s9.wav,Happy,-524.01220703125,68.38325500488281,29.573556900024414,35.7756233215332,14.086299896240234,1.0138570070266724,-6.088724613189697,-2.4373528957366943,4.093105316162109,-2.3360555171966553,-0.1341218799352646,3.696465492248535,-8.09715461730957,188.41368103027344,41.60698699951172,22.1179141998291,34.05305480957031,13.64840316772461,15.65147876739502,20.769882202148438,15.294561386108398,7.5781049728393555,15.714137077331543,8.296228408813477,8.47419548034668,9.65393352508545
c33_i1_e1_s1.wav,Happy,-348.1932678222656,75.12442016601562,7.215364933013916,9.466285705566406,-5.923825740814209,1.7360286712646484,-8.775864601135254,-7.444674015045166,-7.9337992668151855,-6.617151737213135,-5.7371907234191895,-6.685194492340088,-1.7393865585327148,167.4304656982422,61.887516021728516,44.63741683959961,39.235713958740234,21.817424774169922,15.947258949279785,16.269617080688477,15.748289108276367,14.253937721252441,13.003243446350098,10.783293724060059,13.541265487670898,11.06485366821289
c33_i1_e1_s10.wav,Happy,-419.33367919921875,60.312767028808594,14.190204620361328,41.75920867919922,2.4932668209075928,0.8343772292137146,-10.892407417297363,-11.737679481506348,-4.9946722984313965,5.277659893035889,2.172165632247925,-6.316312313079834,3.5682661533355713,185.00985717773438,45.93063735961914,36.60216522216797,38.194644927978516,20.498355865478516,18.815628051757812,22.2215518951416,23.14950180053711,18.57755470275879,9.401034355163574,12.663731575012207,15.674406051635742,9.079983711242676
c33_i1_e1_s2.wav,Happy,-443.001953125,58.06736373901367,5.388229846954346,25.953380584716797,1.779281735420227,-1.9817060232162476,-9.74945068359375,-5.9098076820373535,-10.575494766235352,-2.7506237030029297,1.646547555923462,-5.950192451477051,0.8591238856315613,179.32470703125,53.20558166503906,36.58867645263672,34.174495697021484,19.5200252532959,19.389312744140625,18.188581466674805,19.678892135620117,18.073490142822266,11.048439979553223,10.258070945739746,15.017783164978027,8.574651718139648
c33_i1_e1_s3.wav,Happy,-427.3022155761719,61.9608268737793,9.455023765563965,27.871084213256836,1.292683482170105,-3.9984374046325684,-10.867035865783691,-9.147215843200684,-3.706996202468872,-3.913548707962036,-2.075533151626587,-1.967885136604309,3.0841708183288574,180.19235229492188,53.74696350097656,40.10237121582031,29.13402557373047,18.373218536376953,23.62000846862793,19.72454261779785,17.620920181274414,16.943696975708008,10.618773460388184,12.933484077453613,11.630130767822266,8.822422981262207
c33_i1_e1_s4.wav,Happy,-429.33038330078125,59.50736618041992,11.110069274902344,26.23455810546875,0.8587346076965332,-3.6282689571380615,-7.863389492034912,-9.730239868164062,-7.214803695678711,-2.4677469730377197,-3.9728174209594727,-1.4464768171310425,2.4398818016052246,161.2262420654297,53.54043197631836,39.29589080810547,32.74605941772461,18.606679916381836,19.616554260253906,17.220338821411133,18.728544235229492,16.2979679107666,9.96064281463623,13.451584815979004,10.550163269042969,9.713676452636719
c33_i1_e1_s5.wav,Happy,-406.3612976074219,56.39950942993164,9.707662582397461,36.256492614746094,3.075695514678955,-6.724515914916992,-15.034178733825684,-6.115098476409912,-9.473590850830078,0.8263503313064575,-0.6635857820510864,-4.425967216491699,0.4093150198459625,200.56561279296875,38.40895462036133,47.3781852722168,38.996063232421875,25.880281448364258,26.788026809692383,25.07750129699707,15.821311950683594,17.066415786743164,10.380253791809082,17.140274047851562,13.700498580932617,9.828611373901367
c33_i1_e1_s6.wav,Happy,-444.6710510253906,56.501075744628906,15.914244651794434,27.43848991394043,1.1226731538772583,0.4768989384174347,-11.256219863891602,-11.127801895141602,-7.498084545135498,-1.067304253578186,-4.969720363616943,-3.753176689147949,-1.9046955108642578,170.17953491210938,60.67036437988281,40.59079360961914,32.74296188354492,18.45903205871582,18.35676383972168,22.72527503967285,19.06911277770996,17.50005531311035,12.061684608459473,12.561717987060547,10.222180366516113,7.822956562042236
c33_i1_e1_s7.wav,Happy,-394.33404541015625,57.30004119873047,2.5086443424224854,30.06214141845703,8.411739349365234,-8.878800392150879,-15.844871520996094,-14.582785606384277,-5.957769393920898,-4.090065956115723,1.05522882938385,-4.031909465789795,-0.5432065725326538,177.44862365722656,50.360713958740234,37.139617919921875,33.814273834228516,19.395320892333984,25.746301651000977,19.492238998413086,22.224224090576172,17.031360626220703,12.320557594299316,15.188669204711914,16.268674850463867,10.689998626708984
c33_i1_e1_s8.wav,Happy,-421.1591491699219,45.925846099853516,4.904064655303955,34.797088623046875,9.51798152923584,-9.547364234924316,-6.7462663650512695,-10.741533279418945,-7.789483070373535,0.7923688888549805,-0.10386218130588531,-6.484683990478516,2.706833839416504,173.29473876953125,43.84230041503906,36.5289306640625,34.400840759277344,18.043474197387695,25.476770401000977,17.224018096923828,21.242931365966797,18.422231674194336,11.22089958190918,12.770660400390625,13.33469295501709,11.825328826904297
c33_i1_e1_s9.wav,Happy,-463.3111572265625,51.014225006103516,11.68853759765625,23.226810455322266,6.939823627471924,-4.181739807128906,-8.03102970123291,-7.1846537590026855,1.3046059608459473,2.7599058151245117,-1.9565904140472412,-0.12272067368030548,6.451366901397705,170.10279846191406,52.332855224609375,35.952945709228516,24.747066497802734,15.704243659973145,20.735095977783203,22.063528060913086,20.540611267089844,13.36473274230957,9.018261909484863,12.057971000671387,13.836254119873047,8.872184753417969
c34_i1_e1_s1.wav,Happy,-441.3434143066406,107.08470916748047,26.991518020629883,34.95500564575195,-4.480463981628418,5.1166253089904785,-12.39476203918457,10.503584861755371,1.8957388401031494,-0.12795181572437286,12.23206615447998,-2.7946629524230957,-2.157954692840576,143.20228576660156,38.1463623046875,29.71586799621582,23.698287963867188,18.300556182861328,14.54037857055664,25.048839569091797,12.695847511291504,11.086373329162598,13.932991027832031,11.437019348144531,10.521234512329102,8.780240058898926
c34_i1_e1_s10.wav,Happy,-416.870361328125,99.86219024658203,31.94824981689453,44.49306869506836,-9.048245429992676,1.5207425355911255,-16.919584274291992,4.093794822692871,-0.982009768486023,-4.427725315093994,7.589352130889893,-4.395941257476807,-1.9901392459869385,127.28532409667969,38.56708908081055,29.516223907470703,34.5437126159668,24.554746627807617,15.27659797668457,24.035886764526367,14.792642593383789,15.491305351257324,12.352055549621582,12.080702781677246,9.726208686828613,9.7207612991333
c34_i1_e1_s2.wav,Happy,-473.6189880371094,119.20677947998047,30.287498474121094,32.0457649230957,-7.205954074859619,6.892900466918945,-4.202055931091309,6.432368278503418,-0.44615116715431213,1.5356512069702148,8.115865707397461,-4.562800407409668,-1.1707719564437866,136.66712951660156,40.71018600463867,24.0908203125,30.023759841918945,22.814125061035156,12.524435043334961,18.421001434326172,13.700272560119629,14.409635543823242,12.503641128540039,9.961421012878418,11.004329681396484,7.7700581550598145
c34_i1_e1_s3.wav,Happy,-479.71575927734375,110.05131530761719,31.274372100830078,34.90315246582031,-3.4305055141448975,7.185117244720459,-9.853683471679688,8.064594268798828,2.959872245788574,-0.8256573677062988,8.681116104125977,-2.360753297805786,2.2014944553375244,130.2849884033203,37.319496154785156,34.31495666503906,25.717708587646484,20.49228858947754,9.60026741027832,21.82263946533203,10.658878326416016,13.422760963439941,11.600597381591797,8.859125137329102,8.863299369812012,7.232105731964111
c34_i1_e1_s4.wav,Happy,-436.4476623535156,75.56217193603516,31.808940887451172,37.620269775390625,-0.10777910053730011,5.061264991760254,-5.899096965789795,4.917747974395752,3.3901705741882324,-0.6004583239555359,11.137362480163574,-1.2511123418807983,0.2873589098453522,115.47737884521484,48.27936553955078,27.265254974365234,26.21229362487793,21.086788177490234,11.358217239379883,19.61139678955078,9.832874298095703,12.49817180633545,12.940240859985352,11.086901664733887,8.830455780029297,5.655426502227783
c34_i1_e1_s5.wav,Happy,-468.8227844238281,109.42876434326172,27.31288719177246,45.33591842651367,-3.607231855392456,0.7182400822639465,-7.555641174316406,9.662132263183594,-1.5713250637054443,0.5006294846534729,7.751364231109619,-3.5554256439208984,3.031892776489258,152.1995086669922,32.46709442138672,36.73356246948242,29.775392532348633,19.81071662902832,13.854217529296875,18.420879364013672,11.533720016479492,17.130441665649414,8.362314224243164,10.106553077697754,10.791964530944824,10.00151252746582
c34_i1_e1_s6.wav,Happy,-452.77520751953125,104.91800689697266,33.14958953857422,39.00398635864258,-8.36837387084961,6.392608642578125,-7.545214653015137,6.278877258300781,0.012898385524749756,-2.2820398807525635,8.265888214111328,-5.960500717163086,0.9465742707252502,138.79275512695312,47.36457061767578,27.189332962036133,33.03495788574219,24.084453582763672,13.26634693145752,20.61663246154785,14.1377592086792,14.107524871826172,13.799788475036621,9.591994285583496,10.295422554016113,8.600456237792969
c34_i1_e1_s7.wav,Happy,-457.0355529785156,107.45536041259766,41.843116760253906,40.870079040527344,-6.278400897979736,6.3716864585876465,-14.739513397216797,3.655255079269409,-0.04178953543305397,-6.856772422790527,9.893263816833496,-1.6113566160202026,-1.4789948463439941,136.15325927734375,44.912071228027344,30.27005958557129,26.172239303588867,26.203760147094727,12.646855354309082,23.688772201538086,10.312325477600098,12.819862365722656,11.63862419128418,12.478809356689453,9.709976196289062,10.139856338500977
c34_i1_e1_s8.wav,Happy,-470.6925964355469,113.94355010986328,28.73952865600586,41.01193618774414,-8.522117614746094,0.6885868906974792,-12.733302116394043,2.7171852588653564,-0.15635907649993896,-3.6642093658447266,11.511322021484375,-3.5157506465911865,-4.557254314422607,134.5177459716797,31.161977767944336,29.115739822387695,31.494770050048828,23.86772918701172,9.163336753845215,22.74358367919922,10.064905166625977,13.796079635620117,13.139378547668457,12.45964527130127,9.443363189697266,10.92968463897705
c34_i1_e1_s9.wav,Happy,-453.8727111816406,104.52222442626953,35.81814956665039,43.44884490966797,-10.624044418334961,4.454318046569824,-8.086641311645508,7.255350112915039,-0.9676531553268433,-8.827577590942383,6.8305487632751465,-4.254887580871582,-0.5817802548408508,126.24311065673828,43.52783966064453,30.38091278076172,31.35433578491211,25.629804611206055,13.55996036529541,21.559234619140625,13.615219116210938,17.65686798095703,13.375120162963867,14.085615158081055,11.465285301208496,8.74937915802002
c35_i1_e1_s1.wav,Happy,-476.4551696777344,61.502342224121094,6.3238067626953125,23.083044052124023,-4.017977714538574,-7.551284313201904,-11.023158073425293,8.236074447631836,1.326646327972412,-1.8899086713790894,1.922054648399353,-4.874269485473633,1.7515769004821777,172.22720336914062,56.442405700683594,36.376434326171875,30.111440658569336,19.823949813842773,21.141183853149414,21.245885848999023,10.626220703125,12.43795108795166,12.365056991577148,9.464898109436035,12.628788948059082,9.817374229431152
c35_i1_e1_s10.wav,Happy,-515.5764770507812,50.11308288574219,13.545849800109863,25.948633193969727,-3.9238996505737305,-5.390974044799805,-9.192138671875,0.5244832634925842,-1.816052794456482,-0.27282267808914185,-3.0905799865722656,-2.283831834793091,2.1997222900390625,170.61033630371094,47.77754211425781,28.93187141418457,27.009967803955078,22.086393356323242,20.690275192260742,20.48077964782715,12.983630180358887,15.773848533630371,9.107830047607422,10.914113998413086,11.631099700927734,8.463807106018066
c35_i1_e1_s2.wav,Happy,-531.648681640625,58.029937744140625,27.897293090820312,25.353092193603516,-5.0615081787109375,-0.8511693477630615,-9.997481346130371,3.0166335105895996,-3.5493297576904297,1.2871140241622925,-1.4897314310073853,-3.910909414291382,3.9863381385803223,154.8282928466797,55.031429290771484,28.70047378540039,32.6241340637207,24.797260284423828,23.734615325927734,18.451374053955078,16.202991485595703,15.087156295776367,14.977959632873535,8.860836029052734,12.937056541442871,9.366168022155762
c35_i1_e1_s3.wav,Happy,-529.2501831054688,49.16342544555664,16.89961051940918,27.15352439880371,-0.03859538212418556,-3.4534828662872314,-8.541254997253418,7.941751480102539,2.136784553527832,-2.5056211948394775,2.5685551166534424,0.14666332304477692,1.5009548664093018,187.76466369628906,39.5584602355957,29.425661087036133,25.784276962280273,25.299325942993164,23.841032028198242,25.2946834564209,13.075234413146973,13.218612670898438,11.729676246643066,9.79651927947998,10.706331253051758,7.22475528717041
c35_i1_e1_s4.wav,Happy,-488.29058837890625,53.751651763916016,14.647652626037598,19.785118103027344,-8.203749656677246,-9.764078140258789,-10.618386268615723,-2.4780945777893066,-0.4907829165458679,-3.4360859394073486,1.1601234674453735,-2.8797032833099365,0.049163199961185455,169.12228393554688,47.93138885498047,30.418073654174805,27.871797561645508,23.50505828857422,24.437885284423828,22.18209457397461,13.819842338562012,13.343498229980469,14.58721923828125,10.732449531555176,10.69944953918457,9.521074295043945
c35_i1_e1_s5.wav,Happy,-490.919189453125,43.33163070678711,12.931782722473145,27.83576774597168,-3.7945563793182373,-5.298779487609863,-8.923696517944336,4.6193132400512695,-2.795814275741577,-3.5904126167297363,-0.9228529930114746,-0.17216859757900238,-1.007750391960144,187.29371643066406,38.14914321899414,34.003292083740234,34.132301330566406,27.286157608032227,22.679126739501953,19.50728988647461,10.789734840393066,17.428190231323242,13.08563232421875,10.686722755432129,11.029313087463379,12.931503295898438
c35_i1_e1_s6.wav,Happy,-472.7240295410156,39.572166442871094,12.248360633850098,19.372095108032227,-5.924526691436768,-4.370201587677002,-6.470900535583496,-0.9559121131896973,-1.4464540481567383,-2.520031690597534,-0.9496256113052368,-1.1539382934570312,-0.32991722226142883,184.08770751953125,48.254478454589844,30.501976013183594,28.20067596435547,20.02044105529785,20.26011848449707,16.325593948364258,12.254934310913086,14.41081714630127,10.322218894958496,10.143280029296875,10.74849796295166,9.684117317199707
c35_i1_e1_s7.wav,Happy,-399.1297302246094,47.12897872924805,12.050386428833008,18.4364013671875,-9.506306648254395,-6.464415550231934,-9.227952003479004,-3.231886625289917,-3.6822147369384766,-6.535861968994141,-3.5561604499816895,-5.442789077758789,-3.2515602111816406,157.56930541992188,48.02071762084961,28.090681076049805,27.801050186157227,22.605859756469727,16.642589569091797,14.8816499710083,10.550530433654785,11.86795711517334,11.049732208251953,10.702892303466797,9.745318412780762,9.057312965393066
c35_i1_e1_s8.wav,Happy,-502.469482421875,47.96742630004883,17.361745834350586,31.477834701538086,-9.792766571044922,-2.196913242340088,-9.238598823547363,-1.6904860734939575,-1.7925457954406738,-3.9972445964813232,-0.713458240032196,-2.6617016792297363,1.7193360328674316,171.1240997314453,44.88155746459961,28.02286720275879,34.223819732666016,25.67113494873047,17.551708221435547,20.535663604736328,15.063307762145996,15.692733764648438,12.863055229187012,9.280115127563477,10.628607749938965,11.452016830444336
c35_i1_e1_s9.wav,Happy,-500.5358581542969,45.22126388549805,13.178868293762207,22.29975700378418,-8.95116138458252,-0.41867396235466003,-10.238394737243652,0.9904823899269104,-1.152706503868103,-0.4940136969089508,-2.629830837249756,-4.358659744262695,2.6165354251861572,170.35667419433594,43.54420471191406,27.511064529418945,26.02374839782715,27.223358154296875,19.1185245513916,19.822311401367188,12.640494346618652,13.163033485412598,9.75536060333252,11.94310188293457,13.855789184570312,7.370031356811523
c36_i1_e1_s1.wav,Happy,-382.5992431640625,76.88372039794922,11.496193885803223,22.751718521118164,11.18179702758789,-5.775637149810791,-6.988955020904541,-8.92877197265625,-8.604296684265137,1.4391560554504395,-0.19816745817661285,-7.584756374359131,-3.3204102516174316,159.01657104492188,60.332725524902344,30.38220977783203,32.433074951171875,18.03731346130371,24.35057830810547,17.754201889038086,17.20929527282715,15.332418441772461,13.663317680358887,8.186224937438965,10.767851829528809,8.970305442810059
c36_i1_e1_s10.wav,Happy,-476.3238830566406,56.76906967163086,17.2689266204834,35.88011932373047,14.565073013305664,3.5153133869171143,-5.348870277404785,-2.88952898979187,-6.046526908874512,2.0225071907043457,-3.462536334991455,-2.960172176361084,-0.6925362944602966,158.22976684570312,55.84807205200195,26.504430770874023,40.61152648925781,18.409400939941406,18.25185775756836,16.596776962280273,17.304189682006836,19.08683967590332,13.236098289489746,12.6736421585083,11.704545021057129,8.559497833251953
c36_i1_e1_s2.wav,Happy,-455.10302734375,70.50833129882812,9.788676261901855,30.27913475036621,13.090560913085938,-0.12663131952285767,-0.6001086831092834,-2.3491616249084473,-10.340668678283691,0.848107635974884,-0.8275439143180847,-1.4541784524917603,-3.9414281845092773,169.47254943847656,48.514732360839844,26.30121612548828,33.53293228149414,25.219093322753906,17.033884048461914,17.11873435974121,14.569003105163574,18.06073760986328,13.908700942993164,9.590290069580078,10.417171478271484,11.423432350158691
c36_i1_e1_s3.wav,Happy,-472.6614685058594,69.47077178955078,18.57637596130371,24.637781143188477,18.85739517211914,0.36479872465133667,-5.107029438018799,1.3428852558135986,-3.2053728103637695,1.5577095746994019,-3.259268045425415,-5.708966255187988,-0.3701927363872528,170.5532684326172,61.05379104614258,30.95607566833496,25.820688247680664,20.258249282836914,23.496448516845703,18.044858932495117,13.051176071166992,14.473908424377441,10.663411140441895,12.871452331542969,12.601941108703613,8.744247436523438
c36_i1_e1_s4.wav,Happy,-470.63555908203125,68.84282684326172,15.906320571899414,21.528606414794922,12.667959213256836,1.9544154405593872,-1.824905514717102,-2.9907336235046387,-4.459474563598633,-1.3143696784973145,-0.783843994140625,-3.3263158798217773,0.07015541195869446,166.23402404785156,55.3346061706543,28.675453186035156,31.158432006835938,18.90746307373047,19.632516860961914,18.34503173828125,17.578041076660156,14.78630256652832,12.211918830871582,13.446170806884766,11.441843032836914,9.55958366394043
c36_i1_e1_s5.wav,Happy,-410.9037780761719,47.113304138183594,6.0973615646362305,19.30196189880371,8.627684593200684,-8.267958641052246,-7.399271011352539,-3.391153335571289,-6.732024669647217,-2.9527690410614014,-5.151769161224365,-2.1631596088409424,-3.6600685119628906,163.47451782226562,47.308929443359375,28.986536026000977,28.781301498413086,23.943571090698242,21.037452697753906,15.840564727783203,11.884078979492188,16.045717239379883,12.027880668640137,14.416543006896973,9.131125450134277,9.682876586914062
c36_i1_e1_s6.wav,Happy,-460.80950927734375,57.675376892089844,10.549717903137207,25.260473251342773,13.123518943786621,1.6455596685409546,-3.7119300365448,-0.49083682894706726,-7.480262279510498,-1.3380584716796875,-1.5698729753494263,-4.847048282623291,-1.4362224340438843,162.69454956054688,54.62594985961914,26.201881408691406,35.90419006347656,20.747669219970703,21.333892822265625,17.534828186035156,12.787931442260742,15.619746208190918,12.718815803527832,10.196131706237793,12.09957218170166,8.338619232177734
