filename,emotion,mfcc01_mean,mfcc02_mean,mfcc03_mean,mfcc04_mean,mfcc05_mean,mfcc06_mean,mfcc07_mean,mfcc08_mean,mfcc09_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc21_mean,mfcc22_mean,mfcc23_mean,mfcc24_mean,mfcc25_mean,mfcc26_mean,mfcc01_std,mfcc02_std,mfcc03_std,mfcc04_std,mfcc05_std,mfcc06_std,mfcc07_std,mfcc08_std,mfcc09_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,mfcc14_std,mfcc15_std,mfcc16_std,mfcc17_std,mfcc18_std,mfcc19_std,mfcc20_std,mfcc21_std,mfcc22_std,mfcc23_std,mfcc24_std,mfcc25_std,mfcc26_std
c32_i1_e1_s1.wav,Happy,-526.3673706054688,88.4947738647461,26.80696678161621,27.373855590820312,6.490398406982422,3.6762688159942627,-3.242934226989746,-7.573967933654785,5.518155097961426,4.866159439086914,2.415975332260132,-0.6296964883804321,-3.531569480895996,1.5627551078796387,-6.566479682922363,-1.113577127456665,1.0299638509750366,-4.978899002075195,-2.1415340900421143,-0.10889239609241486,-11.32484245300293,4.564448833465576,1.4504406452178955,3.900562286376953,2.7050585746765137,1.2772314548492432,176.34336853027344,49.93251419067383,33.11215591430664,28.86389923095703,12.332862854003906,12.691296577453613,15.69606876373291,20.157737731933594,12.71458625793457,12.285889625549316,9.27155590057373,8.759584426879883,7.420550346374512,7.5145583152771,10.598929405212402,6.9787211418151855,6.470029830932617,9.131610870361328,6.179856777191162,8.318333625793457,8.226318359375,7.461166858673096,5.7207136154174805,5.255728244781494,4.518221855163574,3.3914847373962402
c32_i1_e1_s10.wav,Happy,-499.90643310546875,68.64631652832031,30.091642379760742,41.74565887451172,15.558302879333496,-1.550225853919983,-11.06295108795166,-5.713918209075928,2.892916679382324,-1.3305631875991821,1.704790711402893,4.093181610107422,-6.747333526611328,-1.7197253704071045,-1.7324937582015991,1.318028450012207,2.3843770027160645,-1.6088526248931885,-6.840286731719971,1.0891033411026,-9.62642765045166,1.6472326517105103,-2.106266736984253,2.345644474029541,0.9453256726264954,-0.3338126540184021,180.75086975097656,42.28346252441406,22.623262405395508,40.234222412109375,14.757026672363281,17.281282424926758,22.432435989379883,18.568212509155273,12.04305648803711,14.110333442687988,8.922119140625,8.412729263305664,10.124503135681152,6.814235210418701,9.054366111755371,6.952974319458008,6.093320369720459,7.703091144561768,8.790918350219727,8.013375282287598,9.575977325439453,7.158763408660889,5.2279510498046875,6.262885570526123,5.156723499298096,5.848164081573486
c32_i1_e1_s2.wav,Happy,-537.447998046875,80.86920166015625,31.384130477905273,31.765615463256836,10.650294303894043,1.9397993087768555,-7.6146111488342285,1.1232857704162598,1.9268742799758911,1.2880040407180786,4.899407386779785,3.9313642978668213,-7.679049968719482,-0.9786291718482971,-1.3790500164031982,-0.4203251600265503,5.971140384674072,-5.313271999359131,-4.75045919418335,0.8803900480270386,-7.882968425750732,0.24698789417743683,-0.8733112812042236,2.885146379470825,2.2336761951446533,2.045841932296753,170.10572814941406,51.9019660949707,14.82599925994873,32.847965240478516,12.847488403320312,14.883221626281738,21.610139846801758,12.130330085754395,11.11837387084961,12.184989929199219,7.616150379180908,7.52558708190918,9.858179092407227,7.547027587890625,8.029118537902832,8.57587718963623,6.672730445861816,7.887739658355713,7.209488391876221,8.393806457519531,6.775483131408691,5.761226177215576,4.63604736328125,4.137317180633545,4.004500389099121,2.9617156982421875
c32_i1_e1_s3.wav,Happy,-521.6705932617188,77.10578918457031,31.150390625,32.61434555053711,12.813785552978516,7.19778299331665,-7.467496871948242,-5.026374816894531,5.814630031585693,4.0515899658203125,-3.927119016647339,4.115850448608398,-4.549159049987793,-4.942716598510742,-5.310418128967285,2.9171698093414307,1.977967381477356,-4.551722526550293,-6.8776068687438965,1.2124302387237549,-12.806851387023926,3.0008182525634766,0.672008752822876,1.129103183746338,3.895503520965576,0.38611170649528503,152.62661743164062,48.763893127441406,31.824604034423828,22.173486709594727,12.664359092712402,18.106380462646484,17.95334815979004,19.401134490966797,13.571721076965332,12.719693183898926,9.912137031555176,9.83209228515625,6.933443069458008,10.085125923156738,10.157764434814453,7.307738780975342,6.057354927062988,7.785595893859863,7.979106426239014,9.457466125488281,8.949023246765137,7.482669353485107,6.116633892059326,6.509627819061279,3.818418264389038,4.587315082550049
c32_i1_e1_s4.wav,Happy,-533.91943359375,78.9110336303711,31.850589752197266,34.69868087768555,15.642401695251465,7.954373359680176,-2.3296451568603516,-2.6648030281066895,4.18616247177124,3.1943435668945312,-3.025763511657715,2.2022366523742676,-1.530329942703247,-6.480523109436035,-2.374769687652588,3.3800048828125,1.6164793968200684,-1.9203907251358032,-7.274415016174316,0.6914421319961548,-11.063690185546875,3.4872078895568848,3.4254817962646484,-1.2066951990127563,7.061526298522949,-0.6731173396110535,166.03860473632812,47.63589859008789,22.973051071166992,27.334716796875,11.154723167419434,17.70956039428711,15.969649314880371,17.330989837646484,14.331650733947754,14.279748916625977,10.947349548339844,9.334843635559082,8.509422302246094,9.000297546386719,9.814433097839355,6.513774871826172,6.474513530731201,6.539722919464111,8.005966186523438,8.48388671875,9.298559188842773,6.983850955963135,4.955193519592285,7.088858127593994,6.49692964553833,4.577298641204834
c32_i1_e1_s5.wav,Happy,-560.7353515625,74.27043151855469,37.377986907958984,38.570823669433594,15.692350387573242,2.1271657943725586,-7.083493232727051,-0.8025546669960022,4.487077236175537,2.2972347736358643,-0.9853953719139099,1.5245106220245361,-7.583375453948975,-3.9663214683532715,-1.017822265625,-0.2354501187801361,2.975290536880493,-2.7661774158477783,-6.815672397613525,-0.7694434523582458,-9.189568519592285,1.4980326890945435,-1.02545166015625,3.2464818954467773,3.2298896312713623,-0.1181311085820198,158.57272338867188,36.63899612426758,24.31838035583496,32.5862922668457,10.772732734680176,19.354877471923828,16.350767135620117,15.64724063873291,14.680232048034668,12.957145690917969,9.725438117980957,8.843659400939941,11.520611763000488,8.229665756225586,6.87143087387085,7.449558734893799,4.8218607902526855,6.652820110321045,8.12873649597168,8.300622940063477,7.73132848739624,7.28126335144043,7.692699909210205,4.731428623199463,4.106370449066162,4.337116718292236
c32_i1_e1_s6.wav,Happy,-525.8585205078125,70.32745361328125,28.496816635131836,37.18202590942383,16.731477737426758,3.7179183959960938,-4.481749534606934,-2.589566469192505,4.974051475524902,-0.14150862395763397,-0.6911496520042419,4.191401958465576,-4.6633219718933105,-2.1717286109924316,0.05312177911400795,0.37202122807502747,2.61000919342041,-3.488015651702881,-7.142359256744385,1.9800926446914673,-9.955113410949707,1.3144041299819946,-1.0006414651870728,1.4408022165298462,3.2072927951812744,0.14894366264343262,164.9326629638672,48.060218811035156,20.298789978027344,33.707427978515625,14.591962814331055,15.571001052856445,18.734861373901367,17.48874282836914,11.15597915649414,13.685310363769531,7.014104843139648,7.0639214515686035,6.589363098144531,6.920604705810547,5.751983642578125,5.787404537200928,6.018610000610352,5.548177242279053,7.940706253051758,8.886126518249512,9.105716705322266,8.415093421936035,5.790160655975342,4.628407001495361,3.601027488708496,4.445566654205322
c32_i1_e1_s7.wav,Happy,-524.7485961914062,79.42216491699219,35.853397369384766,38.93235778808594,17.843284606933594,1.000717282295227,-0.17326489090919495,-1.0033177137374878,1.5318931341171265,0.22588816285133362,-3.5342657566070557,-0.3262779414653778,0.5297184586524963,-5.034643650054932,-4.514017105102539,2.6038663387298584,-0.2868015170097351,0.18485675752162933,-7.536647319793701,0.0439874492585659,-8.436248779296875,-1.1469134092330933,2.826770782470703,-1.0070521831512451,4.125973224639893,1.27611243724823,155.1973419189453,46.344970703125,24.62883186340332,32.11618423461914,12.714338302612305,18.788639068603516,14.53686809539795,15.80589485168457,12.14430046081543,12.905213356018066,9.814458847045898,6.95162296295166,7.70715856552124,9.072633743286133,7.989806652069092,6.454482078552246,6.697234153747559,5.709832191467285,7.334070682525635,7.148317337036133,7.303375720977783,6.526650428771973,5.09173583984375,5.935084342956543,5.411776542663574,3.9118893146514893
c32_i1_e1_s8.wav,Happy,-511.13018798828125,73.5608139038086,29.242202758789062,38.409339904785156,14.902277946472168,1.085742712020874,-8.583032608032227,-1.7776559591293335,5.147157192230225,-2.3341879844665527,0.0714782252907753,2.855337381362915,-7.626760959625244,-0.8374053835868835,-3.331850528717041,0.7605109214782715,2.8989715576171875,-2.600955009460449,-5.109241962432861,-0.7007894515991211,-8.547544479370117,1.712174415588379,-0.36712217330932617,3.680299758911133,2.0486903190612793,0.30714190006256104,176.12384033203125,42.64955520629883,24.67437171936035,36.61741638183594,11.495858192443848,15.616682052612305,19.40458106994629,14.832398414611816,12.155364036560059,15.350478172302246,7.683163642883301,7.323087215423584,9.152329444885254,8.014039993286133,8.12193489074707,7.690077304840088,7.131366729736328,7.3891191482543945,6.424698829650879,7.669381141662598,7.41018009185791,6.301233291625977,4.52293062210083,4.2311692237854,4.128134727478027,3.387084722518921
c32_i1_e1_s9.wav,Happy,-524.01220703125,68.38325500488281,29.573556900024414,35.7756233215332,14.086299896240234,1.0138570070266724,-6.088724613189697,-2.4373528957366943,4.093105316162109,-2.3360555171966553,-0.1341218799352646,3.696465492248535,-8.09715461730957,-1.0634851455688477,-1.0149650573730469,1.2241414785385132,1.1297931671142578,-1.8377584218978882,-6.9222493171691895,-0.4353221356868744,-9.101807594299316,1.13228440284729,-2.3213865756988525,1.64426589012146,2.8986520767211914,-0.2348993420600891,188.41368103027344,41.60698699951172,22.1179141998291,34.05305480957031,13.64840316772461,15.65147876739502,20.769882202148438,15.294561386108398,7.5781049728393555,15.714137077331543,8.296228408813477,8.47419548034668,9.65393352508545,5.939995288848877,7.251718997955322,6.041946887969971,5.67952823638916,5.659915447235107,7.094926834106445,7.578802108764648,8.387391090393066,6.732556343078613,7.008333683013916,5.497922897338867,5.750091075897217,4.700881481170654
c33_i1_e1_s1.wav,Happy,-348.1932678222656,75.12442016601562,7.215364933013916,9.466285705566406,-5.923825740814209,1.7360286712646484,-8.775864601135254,-7.444674015045166,-7.9337992668151855,-6.617151737213135,-5.7371907234191895,-6.685194492340088,-1.7393865585327148,-3.969785451889038,-3.973037004470825,-0.513552725315094,-9.32523250579834,0.07079065591096878,-3.928802728652954,-2.3260343074798584,2.925595283508301,-0.35200658440589905,0.6926486492156982,0.3794736862182617,-0.7737081050872803,0.5461888313293457,167.4304656982422,61.887516021728516,44.63741683959961,39.235713958740234,21.817424774169922,15.947258949279785,16.269617080688477,15.748289108276367,14.253937721252441,13.003243446350098,10.783293724060059,13.541265487670898,11.06485366821289,9.897887229919434,9.728466987609863,11.28646469116211,13.13797664642334,9.58438491821289,9.101153373718262,9.315427780151367,7.965093612670898,8.557753562927246,7.682477951049805,6.965216159820557,8.232494354248047,8.521224975585938
c33_i1_e1_s10.wav,Happy,-419.33367919921875,60.312767028808594,14.190204620361328,41.75920867919922,2.4932668209075928,0.8343772292137146,-10.892407417297363,-11.737679481506348,-4.9946722984313965,5.277659893035889,2.172165632247925,-6.316312313079834,3.5682661533355713,-2.3612124919891357,-10.825209617614746,1.9349913597106934,-2.45672345161438,1.9966200590133667,1.3405790328979492,-2.6507303714752197,0.9350153803825378,-0.9137351512908936,-4.807666778564453,-1.8023591041564941,-2.0076186656951904,2.9734914302825928,185.00985717773438,45.93063735961914,36.60216522216797,38.194644927978516,20.498355865478516,18.815628051757812,22.2215518951416,23.14950180053711,18.57755470275879,9.401034355163574,12.663731575012207,15.674406051635742,9.079983711242676,8.693503379821777,13.149595260620117,8.25065803527832,10.047280311584473,7.778237342834473,5.540917873382568,7.298109531402588,6.791796684265137,7.536805152893066,8.531383514404297,7.8020524978637695,6.2661004066467285,8.763846397399902
c33_i1_e1_s2.wav,Happy,-443.001953125,58.06736373901367,5.388229846954346,25.953380584716797,1.779281735420227,-1.9817060232162476,-9.74945068359375,-5.9098076820373535,-10.575494766235352,-2.7506237030029297,1.646547555923462,-5.950192451477051,0.8591238856315613,-5.863317012786865,-8.727084159851074,-0.7962008118629456,-1.558737874031067,2.1868555545806885,1.3534060716629028,1.4043128490447998,0.9345629215240479,4.090048313140869,-2.9792613983154297,3.2098944187164307,-0.9859316945075989,2.620269536972046,179.32470703125,53.20558166503906,36.58867645263672,34.174495697021484,19.5200252532959,19.389312744140625,18.188581466674805,19.678892135620117,18.073490142822266,11.048439979553223,10.258070945739746,15.017783164978027,8.574651718139648,11.327814102172852,12.360886573791504,11.160428047180176,10.012735366821289,8.94701862335205,7.751851558685303,9.236194610595703,6.929688453674316,9.237422943115234,7.941890716552734,7.5986833572387695,7.603943347930908,7.634991645812988
c33_i1_e1_s3.wav,Happy,-427.3022155761719,61.9608268737793,9.455023765563965,27.871084213256836,1.292683482170105,-3.9984374046325684,-10.867035865783691,-9.147215843200684,-3.706996202468872,-3.913548707962036,-2.075533151626587,-1.967885136604309,3.0841708183288574,-9.707443237304688,-9.636600494384766,0.44643619656562805,-9.56637191772461,0.17762553691864014,0.9694609045982361,-0.9313468337059021,0.8651564717292786,2.987464427947998,-3.6584489345550537,-0.7375270128250122,2.1143128871917725,3.0510966777801514,180.19235229492188,53.74696350097656,40.10237121582031,29.13402557373047,18.373218536376953,23.62000846862793,19.72454261779785,17.620920181274414,16.943696975708008,10.618773460388184,12.933484077453613,11.630130767822266,8.822422981262207,13.712358474731445,11.88099193572998,9.12502384185791,12.757989883422852,7.950164794921875,8.749662399291992,10.261173248291016,9.255038261413574,7.423421859741211,8.463857650756836,5.8929572105407715,7.580986976623535,7.630974292755127
c33_i1_e1_s4.wav,Happy,-429.33038330078125,59.50736618041992,11.110069274902344,26.23455810546875,0.8587346076965332,-3.6282689571380615,-7.863389492034912,-9.730239868164062,-7.214803695678711,-2.4677469730377197,-3.9728174209594727,-1.4464768171310425,2.4398818016052246,-6.141211986541748,-7.66782283782959,-3.001579523086548,-6.644408702850342,2.933126449584961,-0.868752658367157,-0.7980507612228394,-0.7432425022125244,-1.3574918508529663,-2.419422149658203,2.449747085571289,3.6029865741729736,4.0061211585998535,161.2262420654297,53.54043197631836,39.29589080810547,32.74605941772461,18.606679916381836,19.616554260253906,17.220338821411133,18.728544235229492,16.2979679107666,9.96064281463623,13.451584815979004,10.550163269042969,9.713676452636719,12.57913875579834,14.28376293182373,9.23154067993164,10.105134010314941,6.328773498535156,9.446515083312988,8.765177726745605,8.339934349060059,6.648411750793457,11.029471397399902,8.95476245880127,10.929161071777344,12.284505844116211
c33_i1_e1_s5.wav,Happy,-406.3612976074219,56.39950942993164,9.707662582397461,36.256492614746094,3.075695514678955,-6.724515914916992,-15.034178733825684,-6.115098476409912,-9.473590850830078,0.8263503313064575,-0.6635857820510864,-4.425967216491699,0.4093150198459625,-6.830885887145996,-8.379262924194336,3.481609582901001,-5.326879024505615,-0.20990800857543945,-0.7204651236534119,-6.385951042175293,-0.9685741662979126,0.384361207485199,-6.56801176071167,4.155391693115234,-0.4037407636642456,2.574129104614258,200.56561279296875,38.40895462036133,47.3781852722168,38.996063232421875,25.880281448364258,26.788026809692383,25.07750129699707,15.821311950683594,17.066415786743164,10.380253791809082,17.140274047851562,13.700498580932617,9.828611373901367,11.357553482055664,11.617183685302734,10.30813980102539,11.442888259887695,8.421854019165039,8.872231483459473,10.44466495513916,8.797346115112305,7.668972492218018,9.518364906311035,8.54588508605957,8.095928192138672,9.195932388305664
c33_i1_e1_s6.wav,Happy,-444.6710510253906,56.501075744628906,15.914244651794434,27.43848991394043,1.1226731538772583,0.4768989384174347,-11.256219863891602,-11.127801895141602,-7.498084545135498,-1.067304253578186,-4.969720363616943,-3.753176689147949,-1.9046955108642578,-8.672052383422852,-9.726141929626465,0.7459848523139954,-4.018304347991943,4.429356575012207,2.7081804275512695,1.5069735050201416,1.409562110900879,1.666519045829773,-2.9692790508270264,1.4366124868392944,3.5998709201812744,1.3818402290344238,170.17953491210938,60.67036437988281,40.59079360961914,32.74296188354492,18.45903205871582,18.35676383972168,22.72527503967285,19.06911277770996,17.50005531311035,12.061684608459473,12.561717987060547,10.222180366516113,7.822956562042236,12.204306602478027,13.874995231628418,9.68083381652832,9.814643859863281,10.380764961242676,10.560632705688477,11.280961990356445,10.143756866455078,8.82603645324707,11.965658187866211,9.555926322937012,12.183182716369629,11.337760925292969
c33_i1_e1_s7.wav,Happy,-394.33404541015625,57.30004119873047,2.5086443424224854,30.06214141845703,8.411739349365234,-8.878800392150879,-15.844871520996094,-14.582785606384277,-5.957769393920898,-4.090065956115723,1.05522882938385,-4.031909465789795,-0.5432065725326538,-4.569706916809082,-14.37661075592041,1.351730465888977,-1.7853666543960571,-0.04494629427790642,-1.4432719945907593,-0.8695245981216431,1.491084098815918,0.8660730719566345,-2.6137380599975586,7.621736526489258,-2.2290170192718506,8.713478088378906,177.44862365722656,50.360713958740234,37.139617919921875,33.814273834228516,19.395320892333984,25.746301651000977,19.492238998413086,22.224224090576172,17.031360626220703,12.320557594299316,15.188669204711914,16.268674850463867,10.689998626708984,10.808128356933594,16.2963924407959,11.297561645507812,11.973609924316406,12.42980670928955,11.511332511901855,11.919289588928223,8.845399856567383,9.111886978149414,8.9874849319458,11.628936767578125,8.973702430725098,13.055896759033203
